,negative,positive,neutral,total
spent 600,0.6208810819339484,0.0,0.0,0.6208810819339484
00 not,0.6208078857744387,0.0,0.0,0.6208078857744387
connection after,0.6207588507856536,0.0,0.0,0.6207588507856536
40 still,0.6206718286687917,0.0,0.0,0.6206718286687917
guy not care,0.620644452560879,0.0,0.0,0.620644452560879
disappointed united,0.6206008359403868,0.0,0.0,0.6206008359403868
response complaint email,0.6206007530050273,0.0,0.0,0.6206007530050273
response complaint,0.6206007530050273,0.0,0.0,0.6206007530050273
due mechanical problem,0.6205921096025108,0.0,0.0,0.6205921096025108
delay late flight,0.6205051899961608,0.0,0.0,0.6205051899961608
delay late,0.6205051899961608,0.0,0.0,0.6205051899961608
email customer service,0.0,0.0,0.6204847607468555,0.6204847607468555
stop tell,0.6204717089300992,0.0,0.0,0.6204717089300992
care form,0.6204164416468484,0.0,0.0,0.6204164416468484
customer care form,0.6204164416468484,0.0,0.0,0.6204164416468484
flydelta,0.6203959123454716,0.0,0.0,0.6203959123454716
info via,0.0,0.33872095895585747,0.2814682306347285,0.620189189590586
info via dm,0.0,0.33872095895585747,0.2814682306347285,0.620189189590586
sent info via,0.0,0.33872095895585747,0.2814682306347285,0.620189189590586
page not,0.6201744016286064,0.0,0.0,0.6201744016286064
numerical,0.3173130101128517,0.0,0.3028159102119596,0.6201289203248113
traveler id,0.0,0.0,0.6200818640884747,0.6200818640884747
id add,0.0,0.0,0.6200818640884747,0.6200818640884747
traveler id add,0.0,0.0,0.6200818640884747,0.6200818640884747
not get change,0.6200683586318689,0.0,0.0,0.6200683586318689
anyone make,0.297257873389652,0.0,0.3227871561842692,0.6200450295739212
nightmare story,0.6199463408830841,0.0,0.0,0.6199463408830841
minute hold time,0.6198949932443009,0.0,0.0,0.6198949932443009
offer help,0.6197939834071311,0.0,0.0,0.6197939834071311
airway wife,0.3112951680358846,0.0,0.30848767672403254,0.6197828447599172
another country,0.6197366672882654,0.0,0.0,0.6197366672882654
baggage fee waive,0.6196780167036551,0.0,0.0,0.6196780167036551
after delayed,0.6196507287114859,0.0,0.0,0.6196507287114859
back help,0.6196398878053748,0.0,0.0,0.6196398878053748
call back help,0.6196398878053748,0.0,0.0,0.6196398878053748
someone call back,0.6196243768514942,0.0,0.0,0.6196243768514942
fly two,0.2118362033156135,0.0,0.4077793148454012,0.6196155181610147
call speak someone,0.6195647279944265,0.0,0.0,0.6195647279944265
another way,0.27838677708682463,0.0,0.3411428663937991,0.6195296434806237
mobile desktop,0.6195290900930679,0.0,0.0,0.6195290900930679
but thanks maybe,0.2702513627590155,0.34926335985635587,0.0,0.6195147226153714
thanks maybe,0.2702513627590155,0.34926335985635587,0.0,0.6195147226153714
want full,0.619514096597074,0.0,0.0,0.619514096597074
upgrade fee,0.6193897600037088,0.0,0.0,0.6193897600037088
compensation would,0.6193672610448289,0.0,0.0,0.6193672610448289
would feel,0.6193660898589801,0.0,0.0,0.6193660898589801
collection,0.0,0.32772700486016504,0.2915533400653857,0.6192803449255507
nasty food,0.6192673863362574,0.0,0.0,0.6192673863362574
plane hour late,0.6189357436905515,0.0,0.0,0.6189357436905515
need phone,0.3337758400327948,0.0,0.28514619346519077,0.6189220334979856
need phone number,0.3337758400327948,0.0,0.28514619346519077,0.6189220334979856
one answer 800,0.6189202945407445,0.0,0.0,0.6189202945407445
flt 2222,0.6189128344340201,0.0,0.0,0.6189128344340201
2222,0.6189128344340201,0.0,0.0,0.6189128344340201
one go,0.618903857432366,0.0,0.0,0.618903857432366
receive text,0.6188304753425922,0.0,0.0,0.6188304753425922
minute runway,0.618778592141671,0.0,0.0,0.618778592141671
bad airline history,0.6186826669364773,0.0,0.0,0.6186826669364773
airline history,0.6186826669364773,0.0,0.0,0.6186826669364773
trip today,0.0,0.0,0.6185804309486043,0.6185804309486043
budget,0.0,0.0,0.6185804309486043,0.6185804309486043
say agent,0.6185047264157235,0.0,0.0,0.6185047264157235
next trip not,0.618422236251599,0.0,0.0,0.618422236251599
customer aa,0.6183798811467633,0.0,0.0,0.6183798811467633
back bos,0.3002133340033643,0.0,0.3181600648766064,0.6183733988799707
but wait luggage,0.6183482036382103,0.0,0.0,0.6183482036382103
could care less,0.6182826648379756,0.0,0.0,0.6182826648379756
could care,0.6182826648379756,0.0,0.0,0.6182826648379756
desk charlotte,0.0,0.6182662239845492,0.0,0.6182662239845492
show would,0.0,0.0,0.6181746021370361,0.6181746021370361
time suppose,0.6181299529193243,0.0,0.0,0.6181299529193243
misfortune fly,0.6181003190701957,0.0,0.0,0.6181003190701957
misfortune,0.6181003190701957,0.0,0.0,0.6181003190701957
ever misfortune fly,0.6181003190701957,0.0,0.0,0.6181003190701957
airline ever misfortune,0.6181003190701957,0.0,0.0,0.6181003190701957
ever misfortune,0.6181003190701957,0.0,0.0,0.6181003190701957
account confirm,0.61807393847562,0.0,0.0,0.61807393847562
usairwaysuck,0.6180304319835688,0.0,0.0,0.6180304319835688
try request,0.29412966548432695,0.32382659760654986,0.0,0.6179562630908768
upset people,0.6179265052101693,0.0,0.0,0.6179265052101693
1644,0.28835791432732033,0.32954447851411806,0.0,0.6179023928414384
flight dont,0.617899258566176,0.0,0.0,0.617899258566176
urgently,0.6178833564304942,0.0,0.0,0.6178833564304942
thanks answer,0.27673049959992047,0.0,0.3411506733212604,0.6178811729211808
airline already,0.6178713070789943,0.0,0.0,0.6178713070789943
overheat,0.6178308485361754,0.0,0.0,0.6178308485361754
not steal money,0.6178099433572748,0.0,0.0,0.6178099433572748
worry wo not,0.6178099433572748,0.0,0.0,0.6178099433572748
worry wo,0.6178099433572748,0.0,0.0,0.6178099433572748
not steal,0.6178099433572748,0.0,0.0,0.6178099433572748
wo not steal,0.6178099433572748,0.0,0.0,0.6178099433572748
steal money,0.6178099433572748,0.0,0.0,0.6178099433572748
not worry wo,0.6178099433572748,0.0,0.0,0.6178099433572748
kul,0.0,0.0,0.6177775227227986,0.6177775227227986
not cancelled flightling,0.30618506510053545,0.31157353498716145,0.0,0.6177586000876969
flight even bad,0.6177508376591307,0.0,0.0,0.6177508376591307
case still,0.33177744180155166,0.0,0.2859608849361398,0.6177383267376915
caffeine,0.3012463001677873,0.31644578974620863,0.0,0.6176920899139959
different story,0.6176632455713795,0.0,0.0,0.6176632455713795
not nyc,0.6176366672184153,0.0,0.0,0.6176366672184153
company never,0.6175856126021454,0.0,0.0,0.6175856126021454
five hour,0.6175819514730676,0.0,0.0,0.6175819514730676
message part,0.22822253587469127,0.0,0.3893569750636766,0.6175795109383679
help anyone,0.6175749895616375,0.0,0.0,0.6175749895616375
morning 8am,0.6175493348666421,0.0,0.0,0.6175493348666421
amp paid,0.617533150585071,0.0,0.0,0.617533150585071
vegas dfw cancelled,0.6175110689781307,0.0,0.0,0.6175110689781307
vegas dfw,0.6175110689781307,0.0,0.0,0.6175110689781307
conveyer,0.6174383965431824,0.0,0.0,0.6174383965431824
conveyer belt,0.6174383965431824,0.0,0.0,0.6174383965431824
not make sense,0.617405191747269,0.0,0.0,0.617405191747269
flight 799,0.6173238200595479,0.0,0.0,0.6173238200595479
flightled twice,0.6173189128490888,0.0,0.0,0.6173189128490888
cancelled flightled twice,0.6173189128490888,0.0,0.0,0.6173189128490888
flight boston houston,0.27403081337023577,0.3432609295845997,0.0,0.6172917429548355
boston houston,0.27403081337023577,0.3432609295845997,0.0,0.6172917429548355
flight make miss,0.6172884607009663,0.0,0.0,0.6172884607009663
arrive time,0.6172719506361325,0.0,0.0,0.6172719506361325
louisville ky,0.31164717349015025,0.0,0.30551208142521924,0.6171592549153695
laguardia louisville ky,0.31164717349015025,0.0,0.30551208142521924,0.6171592549153695
ky,0.31164717349015025,0.0,0.30551208142521924,0.6171592549153695
laguardia louisville,0.31164717349015025,0.0,0.30551208142521924,0.6171592549153695
tire passenger,0.6171431411922579,0.0,0.0,0.6171431411922579
sunday monday,0.36843577724116344,0.0,0.24869968467927525,0.6171354619204387
time respond,0.6169892076298057,0.0,0.0,0.6169892076298057
45 min flight,0.3088103248807438,0.30814071262672804,0.0,0.6169510375074718
internal,0.2894391030903869,0.0,0.3274699437718363,0.6169090468622231
work internal,0.2894391030903869,0.0,0.3274699437718363,0.6169090468622231
wife try,0.6168584554701614,0.0,0.0,0.6168584554701614
not guy,0.6168196161595092,0.0,0.0,0.6168196161595092
gt msy,0.0,0.29226446931362404,0.32454887542793703,0.6168133447415611
employee work,0.6167456450639822,0.0,0.0,0.6167456450639822
still love guy,0.0,0.616713347482764,0.0,0.616713347482764
would never treat,0.6166777949783002,0.0,0.0,0.6166777949783002
never treat customer,0.6166777949783002,0.0,0.0,0.6166777949783002
never heard back,0.6165565631376779,0.0,0.0,0.6165565631376779
would not work,0.6165427585044888,0.0,0.0,0.6165427585044888
not ee_teaselain,0.6164868636982246,0.0,0.0,0.6164868636982246
snack basket,0.6164844302649983,0.0,0.0,0.6164844302649983
basket,0.6164844302649983,0.0,0.0,0.6164844302649983
email get,0.6164468827893022,0.0,0.0,0.6164468827893022
delayed late flightr,0.6163912740457633,0.0,0.0,0.6163912740457633
starving,0.6163722646524004,0.0,0.0,0.6163722646524004
codeshare,0.6163490330348218,0.0,0.0,0.6163490330348218
could gotten,0.6162896827813364,0.0,0.0,0.6162896827813364
flight delayed flight,0.6162368224382873,0.0,0.0,0.6162368224382873
handle thx,0.31215721809059405,0.3040227418930345,0.0,0.6161799599836286
add frequent,0.6161755871597785,0.0,0.0,0.6161755871597785
add frequent flyer,0.6161755871597785,0.0,0.0,0.6161755871597785
email 2nd,0.6161643947916158,0.0,0.0,0.6161643947916158
really hr,0.6161387921451026,0.0,0.0,0.6161387921451026
really hr delay,0.6161387921451026,0.0,0.0,0.6161387921451026
plane us,0.6161129246696737,0.0,0.0,0.6161129246696737
extra get,0.6161007952213449,0.0,0.0,0.6161007952213449
point cancelled flight,0.6160596419947237,0.0,0.0,0.6160596419947237
point cancelled,0.6160596419947237,0.0,0.0,0.6160596419947237
speak anyone,0.6160544732669994,0.0,0.0,0.6160544732669994
incompetence understafing,0.6160115128706913,0.0,0.0,0.6160115128706913
reach destination,0.6159852069425449,0.0,0.0,0.6159852069425449
last week amp,0.6159645305870455,0.0,0.0,0.6159645305870455
week amp,0.6159645305870455,0.0,0.0,0.6159645305870455
tweet airline,0.2659196476344299,0.35004393120483246,0.0,0.6159635788392623
rather fly,0.6159421679711727,0.0,0.0,0.6159421679711727
ticket need,0.3278177544434578,0.0,0.28809786324048775,0.6159156176839455
check agent not,0.6157446525950021,0.0,0.0,0.6157446525950021
come within,0.33194626049142967,0.0,0.28370185239433826,0.6156481128857679
sit plane over,0.6156397071450496,0.0,0.0,0.6156397071450496
told hour,0.615631460499936,0.0,0.0,0.615631460499936
would board,0.615597514140604,0.0,0.0,0.615597514140604
receive flight,0.615591198252314,0.0,0.0,0.615591198252314
told gate,0.61557833207355,0.0,0.0,0.61557833207355
amp price,0.35066670659141697,0.0,0.2648992134096715,0.6155659200010885
try wo,0.29221517599307506,0.32334262694379057,0.0,0.6155578029368656
try wo not,0.29221517599307506,0.32334262694379057,0.0,0.6155578029368656
airline take,0.3125504537383397,0.30300292334270196,0.0,0.6155533770810416
guy amaze,0.0,0.6155127229925712,0.0,0.6155127229925712
switch earlier flight,0.0,0.0,0.6155083399510057,0.6155083399510057
switch earlier,0.0,0.0,0.6155083399510057,0.6155083399510057
knew hour,0.6155027790558114,0.0,0.0,0.6155027790558114
wait time help,0.6154960976696596,0.0,0.0,0.6154960976696596
seat take,0.3353999848086673,0.0,0.2800927349642097,0.615492719772877
line last,0.6153724236661192,0.0,0.0,0.6153724236661192
controller,0.6152722863606999,0.0,0.0,0.6152722863606999
customer know,0.6151913624404219,0.0,0.0,0.6151913624404219
wife book,0.33602672673421313,0.0,0.27909326637546433,0.6151199931096775
sort but,0.2847062701159674,0.3304053167179942,0.0,0.6151115868339616
broken computer,0.6150307611536442,0.0,0.0,0.6150307611536442
work turn,0.615012113764466,0.0,0.0,0.615012113764466
upstate ny,0.6149489358821889,0.0,0.0,0.6149489358821889
upstate,0.6149489358821889,0.0,0.0,0.6149489358821889
west palm,0.0,0.0,0.6149364641225945,0.6149364641225945
payment method,0.0,0.0,0.6149344618896537,0.6149344618896537
washington reagan,0.0,0.0,0.6149118386011887,0.6149118386011887
flight washington reagan,0.0,0.0,0.6149118386011887,0.6149118386011887
flight washington,0.0,0.0,0.6149118386011887,0.6149118386011887
still late,0.2639746531784612,0.3509357058685551,0.0,0.6149103590470163
time money,0.6148837113162762,0.0,0.0,0.6148837113162762
stuck wait,0.6148116040510075,0.0,0.0,0.6148116040510075
response customer,0.6147956349478565,0.0,0.0,0.6147956349478565
response customer service,0.6147956349478565,0.0,0.0,0.6147956349478565
saturday night,0.0,0.32800120849050485,0.28675197666104596,0.6147531851515509
plane back gate,0.3904619295628646,0.0,0.22428858489959522,0.6147505144624598
ua469,0.6146785607907099,0.0,0.0,0.6146785607907099
ua469 den,0.6146785607907099,0.0,0.0,0.6146785607907099
ua469 den ewr,0.6146785607907099,0.0,0.0,0.6146785607907099
den ewr,0.6146785607907099,0.0,0.0,0.6146785607907099
fly ee_teaseeriences,0.6146081912358285,0.0,0.0,0.6146081912358285
ago after,0.6146004459227628,0.0,0.0,0.6146004459227628
flight newark,0.0,0.3174397957262747,0.29707220686396896,0.6145120025902436
service call back,0.6144833203572624,0.0,0.0,0.6144833203572624
guy totally,0.308498114075684,0.30590832881830504,0.0,0.614406442893989
storm come,0.36966955723448597,0.0,0.24462233628175922,0.6142918935162451
need dm,0.6142751736884693,0.0,0.0,0.6142751736884693
point flight,0.26871728152200397,0.0,0.3455185915085902,0.6142358730305941
problem amp,0.6142042060294619,0.0,0.0,0.6142042060294619
huge thanks,0.0,0.6141874781366867,0.0,0.6141874781366867
eror invalid_loyalty_member_account_status,0.25579028762915623,0.0,0.3583593180286268,0.6141496056577831
purchase eror invalid_loyalty_member_account_status,0.25579028762915623,0.0,0.3583593180286268,0.6141496056577831
purchase eror,0.25579028762915623,0.0,0.3583593180286268,0.6141496056577831
invalid_loyalty_member_account_status,0.25579028762915623,0.0,0.3583593180286268,0.6141496056577831
thx quick,0.0,0.6140541002587654,0.0,0.6140541002587654
thx quick response,0.0,0.6140541002587654,0.0,0.6140541002587654
help asap,0.6139736304886423,0.0,0.0,0.6139736304886423
service shock,0.2899982572115759,0.32387769683386924,0.0,0.6138759540454451
flight cancelled flightlations,0.6138724085125631,0.0,0.0,0.6138724085125631
luggage cancelled flight,0.6138698178604793,0.0,0.0,0.6138698178604793
one true,0.0,0.35089802570129613,0.2629485850409061,0.6138466107422023
wait 70 minute,0.613838702862167,0.0,0.0,0.613838702862167
wait 70,0.613838702862167,0.0,0.0,0.613838702862167
70 minute,0.613838702862167,0.0,0.0,0.613838702862167
lose customer service,0.613800602293874,0.0,0.0,0.613800602293874
buyer,0.6137858498520917,0.0,0.0,0.6137858498520917
see but,0.26396750535922525,0.3498115628954387,0.0,0.613779068254664
speak supervisor,0.6137620887990576,0.0,0.0,0.6137620887990576
flight major city,0.6135904053723464,0.0,0.0,0.6135904053723464
flight major,0.6135904053723464,0.0,0.0,0.6135904053723464
major city,0.6135904053723464,0.0,0.0,0.6135904053723464
flight time but,0.33187558657767785,0.2817060995417161,0.0,0.6135816861193939
select seat,0.6135211722224667,0.0,0.0,0.6135211722224667
flight really need,0.6135119769353883,0.0,0.0,0.6135119769353883
much trouble,0.6135119769353883,0.0,0.0,0.6135119769353883
need much trouble,0.6135119769353883,0.0,0.0,0.6135119769353883
flighted flight really,0.6135119769353883,0.0,0.0,0.6135119769353883
really need much,0.6135119769353883,0.0,0.0,0.6135119769353883
pay check bag,0.6134263418282475,0.0,0.0,0.6134263418282475
pay check,0.6134263418282475,0.0,0.0,0.6134263418282475
work past,0.6133897190597625,0.0,0.0,0.6133897190597625
1861,0.0,0.0,0.6133830383902211,0.6133830383902211
flight 1861,0.0,0.0,0.6133830383902211,0.6133830383902211
flight bag check,0.6133688496666896,0.0,0.0,0.6133688496666896
apologize delay,0.3194478466633131,0.0,0.29387291952610817,0.6133207661894213
cherry top,0.6133193790589554,0.0,0.0,0.6133193790589554
airline ee_teaseerience,0.6133011796476372,0.0,0.0,0.6133011796476372
bad airline ee_teaseerience,0.6133011796476372,0.0,0.0,0.6133011796476372
help anything,0.31798000971732776,0.0,0.295298531095951,0.6132785408132788
help anything jp,0.31798000971732776,0.0,0.295298531095951,0.6132785408132788
come help anything,0.31798000971732776,0.0,0.295298531095951,0.6132785408132788
anything jp,0.31798000971732776,0.0,0.295298531095951,0.6132785408132788
make come,0.31798000971732776,0.0,0.295298531095951,0.6132785408132788
make come help,0.31798000971732776,0.0,0.295298531095951,0.6132785408132788
united help,0.6132395992820072,0.0,0.0,0.6132395992820072
not work try,0.6132057831038679,0.0,0.0,0.6132057831038679
work try,0.6132057831038679,0.0,0.0,0.6132057831038679
customer rep,0.6131118366877482,0.0,0.0,0.6131118366877482
stuck till,0.295924957949692,0.0,0.31710215400501673,0.6130271119547087
chicago hare,0.6130199159657437,0.0,0.0,0.6130199159657437
still luck,0.6130105896718014,0.0,0.0,0.6130105896718014
hour like,0.6129357643431281,0.0,0.0,0.6129357643431281
late flight made,0.6128623530400001,0.0,0.0,0.6128623530400001
flight made,0.6128623530400001,0.0,0.0,0.6128623530400001
hour ago but,0.6127629126061536,0.0,0.0,0.6127629126061536
make special,0.2654393709694284,0.34730163213230075,0.0,0.6127410031017291
hint,0.612728462160741,0.0,0.0,0.612728462160741
way treat customer,0.6127080698369691,0.0,0.0,0.6127080698369691
11 hr layover,0.2967214693432437,0.0,0.3159841808532535,0.6127056501964973
hold speak,0.6126660466083615,0.0,0.0,0.6126660466083615
35x,0.6126575683661578,0.0,0.0,0.6126575683661578
gate 35x,0.6126575683661578,0.0,0.0,0.6126575683661578
final carrier,0.6125959656158432,0.0,0.0,0.6125959656158432
after 10 hour,0.6125644461052229,0.0,0.0,0.6125644461052229
high price,0.6125433282028659,0.0,0.0,0.6125433282028659
work wait,0.612534025614504,0.0,0.0,0.612534025614504
home early,0.6125014214632,0.0,0.0,0.6125014214632
2034,0.38820010579591113,0.0,0.22428858489959522,0.6124886906955064
connection one,0.6123824965359514,0.0,0.0,0.6123824965359514
miss connection one,0.6123824965359514,0.0,0.0,0.6123824965359514
force check bag,0.6123539744203533,0.0,0.0,0.6123539744203533
pre number,0.0,0.0,0.6123141763041777,0.6123141763041777
tsa pre number,0.0,0.0,0.6123141763041777,0.6123141763041777
tide,0.0,0.0,0.6123026334418882,0.6123026334418882
tides tide,0.0,0.0,0.6123026334418882,0.6123026334418882
french coast,0.0,0.0,0.6123026334418882,0.6123026334418882
tides tide century,0.0,0.0,0.6123026334418882,0.6123026334418882
tides,0.0,0.0,0.6123026334418882,0.6123026334418882
tide century,0.0,0.0,0.6123026334418882,0.6123026334418882
free checked,0.36550150565314476,0.24676383481159328,0.0,0.612265340464738
free checked bag,0.36550150565314476,0.24676383481159328,0.0,0.612265340464738
problem never sent,0.6122639523215544,0.0,0.0,0.6122639523215544
problem never,0.6122639523215544,0.0,0.0,0.6122639523215544
airline much,0.30517703744546415,0.30705421959887563,0.0,0.6122312570443398
another hour delay,0.6121973266571081,0.0,0.0,0.6121973266571081
grandmother,0.26826780465376737,0.0,0.3439253220563963,0.6121931267101637
someone told,0.2956150448670871,0.0,0.31656314956307813,0.6121781944301652
sit ord,0.6121401861524842,0.0,0.0,0.6121401861524842
even during,0.3111367909535595,0.30094810741500144,0.0,0.612084898368561
kid not,0.6120821079261205,0.0,0.0,0.6120821079261205
disappointed cancelled,0.6120475384454138,0.0,0.0,0.6120475384454138
problem cause,0.612039700374666,0.0,0.0,0.612039700374666
reboked time,0.6120369764243712,0.0,0.0,0.6120369764243712
hypocrisy,0.6120252330327772,0.0,0.0,0.6120252330327772
check never,0.6120178094447494,0.0,0.0,0.6120178094447494
flight fail,0.6119913141941247,0.0,0.0,0.6119913141941247
over 15 min,0.6117863330589097,0.0,0.0,0.6117863330589097
change flight online,0.611757609084796,0.0,0.0,0.611757609084796
well next,0.33497662603721545,0.0,0.27674729292194306,0.6117239189591586
well next time,0.33497662603721545,0.0,0.27674729292194306,0.6117239189591586
angry people,0.2952117661475188,0.3164781179571816,0.0,0.6116898841047005
ended,0.6116726730849215,0.0,0.0,0.6116726730849215
after ask,0.6116062145343493,0.0,0.0,0.6116062145343493
available would,0.6115450135177165,0.0,0.0,0.6115450135177165
flyer registration,0.0,0.0,0.6114205489219023,0.6114205489219023
ceo weighs profit,0.0,0.0,0.6114205489219023,0.6114205489219023
weighs,0.0,0.0,0.6114205489219023,0.6114205489219023
weighs profit,0.0,0.0,0.6114205489219023,0.6114205489219023
weighs profit flyer,0.0,0.0,0.6114205489219023,0.6114205489219023
profit flyer,0.0,0.0,0.6114205489219023,0.6114205489219023
profit flyer registration,0.0,0.0,0.6114205489219023,0.6114205489219023
ceo weighs,0.0,0.0,0.6114205489219023,0.6114205489219023
get fly,0.2943943642108628,0.3169807428085414,0.0,0.6113751070194042
small issue,0.3283736151399025,0.0,0.2829843679594366,0.6113579830993391
flightled flight morning,0.6113495215979488,0.0,0.0,0.6113495215979488
evaluate,0.3706078752469324,0.0,0.24068415573521537,0.6112920309821478
cho need add,0.3706078752469324,0.0,0.24068415573521537,0.6112920309821478
cho need,0.3706078752469324,0.0,0.24068415573521537,0.6112920309821478
please evaluate,0.3706078752469324,0.0,0.24068415573521537,0.6112920309821478
different city,0.6112741148561639,0.0,0.0,0.6112741148561639
handed,0.29369210496237785,0.31756720972356545,0.0,0.6112593146859433
left early,0.29058192360973584,0.32058982876856684,0.0,0.6111717523783027
gate time,0.6111629155363407,0.0,0.0,0.6111629155363407
not wish,0.3154092579057863,0.0,0.2956934706421993,0.6111027285479855
team amp,0.2245834272417789,0.0,0.38645618060671877,0.6110396078484976
list prefer,0.6110371606603806,0.0,0.0,0.6110371606603806
class get,0.0,0.0,0.611005123000882,0.611005123000882
charlotte cancelled,0.6109293648099402,0.0,0.0,0.6109293648099402
charlotte cancelled flightled,0.6109293648099402,0.0,0.0,0.6109293648099402
gate apparently,0.610902291984087,0.0,0.0,0.610902291984087
flight den,0.6108830061169084,0.0,0.0,0.6108830061169084
happen time,0.610855427863535,0.0,0.0,0.610855427863535
over hour after,0.6107796892254225,0.0,0.0,0.6107796892254225
hr try,0.6107562026810964,0.0,0.0,0.6107562026810964
try stuck,0.6107506491498085,0.0,0.0,0.6107506491498085
involve flight,0.6106712231898246,0.0,0.0,0.6106712231898246
time happen,0.6106508827725385,0.0,0.0,0.6106508827725385
bet not,0.610489500366252,0.0,0.0,0.610489500366252
could delay,0.6104795397830031,0.0,0.0,0.6104795397830031
happy purchase,0.30523664626295766,0.30523664626295766,0.0,0.6104732925259153
avail next flight,0.30523664626295766,0.30523664626295766,0.0,0.6104732925259153
upgrade avail next,0.30523664626295766,0.30523664626295766,0.0,0.6104732925259153
purchase upgrade avail,0.30523664626295766,0.30523664626295766,0.0,0.6104732925259153
happy purchase upgrade,0.30523664626295766,0.30523664626295766,0.0,0.6104732925259153
contd,0.6104571247538699,0.0,0.0,0.6104571247538699
receive error,0.610358294056987,0.0,0.0,0.610358294056987
minute customer service,0.6103402523303911,0.0,0.0,0.6103402523303911
nice love,0.6102722916607262,0.0,0.0,0.6102722916607262
line disconnect,0.6102324476269744,0.0,0.0,0.6102324476269744
guy horrible,0.6102240501248558,0.0,0.0,0.6102240501248558
make trip,0.26861451662368474,0.34157819555232716,0.0,0.6101927121760119
1st leg,0.2691163553292175,0.0,0.3409269972921852,0.6100433526214026
wait leave,0.6100419524297884,0.0,0.0,0.6100419524297884
pls advise,0.6100372184771465,0.0,0.0,0.6100372184771465
hour weather,0.6100057571906483,0.0,0.0,0.6100057571906483
4840,0.6100003319149727,0.0,0.0,0.6100003319149727
flight force,0.6099936368793363,0.0,0.0,0.6099936368793363
spent hour try,0.6099873210095682,0.0,0.0,0.6099873210095682
travelocity,0.6099513562231256,0.0,0.0,0.6099513562231256
after one,0.6099503236278738,0.0,0.0,0.6099503236278738
after one hour,0.6099503236278738,0.0,0.0,0.6099503236278738
customer today,0.609947948476837,0.0,0.0,0.609947948476837
la la,0.2735361313571006,0.0,0.336359897789488,0.6098960291465886
another flight today,0.30435088247197023,0.0,0.30551208142521924,0.6098629638971895
confirmation but,0.3075309496637321,0.0,0.30226963469303875,0.6098005843567709
amp go,0.6097917447356054,0.0,0.0,0.6097917447356054
line baggage,0.609776111404184,0.0,0.0,0.609776111404184
help aa,0.32341842273974,0.0,0.2863335827034715,0.6097520054432115
staff get,0.0,0.29667501114214984,0.31306657608357985,0.6097415872257297
customer guy,0.2844238958855085,0.32531097359841227,0.0,0.6097348694839207
call back someone,0.6097299708751227,0.0,0.0,0.6097299708751227
back someone,0.6097299708751227,0.0,0.0,0.6097299708751227
double book seat,0.6096739910524156,0.0,0.0,0.6096739910524156
share ee_teaseerience,0.6096428139837313,0.0,0.0,0.6096428139837313
ruin trip not,0.6096154484507612,0.0,0.0,0.6096154484507612
minute early but,0.6095985812166246,0.0,0.0,0.6095985812166246
hotel stay,0.609544719923879,0.0,0.0,0.609544719923879
fight delayed,0.6095293314992325,0.0,0.0,0.6095293314992325
couldnt use,0.6095064162510772,0.0,0.0,0.6095064162510772
frustrate not,0.3170220100923642,0.0,0.2924255269351836,0.6094475370275478
embarrass airline,0.6094430784006246,0.0,0.0,0.6094430784006246
drive snow,0.2922864053575639,0.0,0.31707282736466674,0.6093592327222306
two delayed flight,0.609353041261952,0.0,0.0,0.609353041261952
two delayed,0.609353041261952,0.0,0.0,0.609353041261952
turn off,0.6093368731105868,0.0,0.0,0.6093368731105868
love appreciate,0.0,0.6093127169461832,0.0,0.6093127169461832
tus,0.2924852148261317,0.31678341331952015,0.0,0.6092686281456519
get someone phone,0.6092623687849206,0.0,0.0,0.6092623687849206
go charge,0.6091783682258307,0.0,0.0,0.6091783682258307
check site,0.6091772064852896,0.0,0.0,0.6091772064852896
able get seat,0.3215653508640188,0.0,0.287609125509888,0.6091744763739068
narita,0.32288638272227266,0.0,0.2862136282809883,0.6091000110032609
tokyo,0.32288638272227266,0.0,0.2862136282809883,0.6091000110032609
flight drove,0.6090701878410965,0.0,0.0,0.6090701878410965
go pay,0.6090420857894204,0.0,0.0,0.6090420857894204
nolove cali,0.6089718127845344,0.0,0.0,0.6089718127845344
last night but,0.6089669658935577,0.0,0.0,0.6089669658935577
change light,0.608908994791959,0.0,0.0,0.608908994791959
denver baggage,0.32963053151493826,0.27924138146653055,0.0,0.6088719129814688
plane two,0.3105070460717778,0.29836009166501026,0.0,0.608867137736788
2pm flight,0.6088540706682755,0.0,0.0,0.6088540706682755
not actually take,0.6088310819869944,0.0,0.0,0.6088310819869944
need get off,0.6088087438628725,0.0,0.0,0.6088087438628725
dfw morning,0.0,0.31157353498716145,0.2971495854610259,0.6087231204481873
rep unable,0.6086968487854469,0.0,0.0,0.6086968487854469
but gate agent,0.0,0.2956170703053455,0.31306657608357985,0.6086836463889254
sys,0.6086747501898494,0.0,0.0,0.6086747501898494
mech issue,0.6086286708765896,0.0,0.0,0.6086286708765896
must always,0.6086248646177002,0.0,0.0,0.6086248646177002
time ever fly,0.6086061723142431,0.0,0.0,0.6086061723142431
aa4285,0.6085527638266608,0.0,0.0,0.6085527638266608
30 minute early,0.6085478788740049,0.0,0.0,0.6085478788740049
flight go jfk,0.3264401124792501,0.0,0.2820958417256004,0.6085359542048505
tarmac over hour,0.6084839546296519,0.0,0.0,0.6084839546296519
way get ticket,0.0,0.0,0.6084308259642937,0.6084308259642937
airways site,0.31249829328374795,0.0,0.2959261163277648,0.6084244096115128
us airways site,0.31249829328374795,0.0,0.2959261163277648,0.6084244096115128
